region,name,year,month,basestate,targetstate,countryid,groupid,ucdpid_con,ucdpid_dyad,neldaid,election,alias,part,propart,nopart,viop,peacep,winner,priorp,active,ucdp,terr,beyond_10u,
LA,Worker's Revolutionary Party of Central America (PRTC)  ,1994,,El Salvador,"El Salvador, US, UK",92,929,,,092-1994-0320-L1,0,FMLN,0,,,0,0,0,0,0,0,0,0,
LA,Worker's Revolutionary Party of Central America (PRTC)  ,1995,,El Salvador,"El Salvador, US, UK",92,929,,,,0,FMLN,0,,,0,0,0,0,0,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,1991,,Nicaragua,Nicaragua,93,931,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,1992,,Nicaragua,Nicaragua,93,931,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,1993,,Nicaragua,Nicaragua,93,931,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,1994,,Nicaragua,Nicaragua,93,931,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,1995,,Nicaragua,Nicaragua,93,931,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,1996,10,Nicaragua,Nicaragua,93,931,,,093-1996-1020-L1,1,,0,,"Election World, Nicaragua 1996",0,0,0,0,1,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,1997,,Nicaragua,Nicaragua,93,931,,,,0,,0,,,0,0,0,0,1,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,1998,,Nicaragua,Nicaragua,93,931,,,,0,,0,,,0,0,0,0,1,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,1999,,Nicaragua,Nicaragua,93,931,,,,0,,0,,,0,0,0,0,1,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,2000,,Nicaragua,Nicaragua,93,931,,,,0,,0,,,0,0,0,0,1,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,2001,11,Nicaragua,Nicaragua,93,931,,,093-2001-1104-L1,1,,0,,"Election World, Nicaragua 2001",0,0,0,0,1,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,2002,,Nicaragua,Nicaragua,93,931,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,2003,,Nicaragua,Nicaragua,93,931,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,2004,,Nicaragua,Nicaragua,93,931,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,2005,,Nicaragua,Nicaragua,93,931,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,2006,11,Nicaragua,Nicaragua,93,931,,,093-2006-1105-L1,1,,0,,"Election World, Nicaragua 2006",0,0,0,0,0,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,2007,,Nicaragua,Nicaragua,93,931,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,2008,,Nicaragua,Nicaragua,93,931,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,2009,,Nicaragua,Nicaragua,93,931,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Andres Castro United Front/Frente Unido Andres Castro (FUAC) ,2010,,Nicaragua,Nicaragua,93,931,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Contras/Contrarevolucionarios,1977,,Nicaragua,Nicaragua,93,932,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Contras/Contrarevolucionarios,1978,,Nicaragua,Nicaragua,93,932,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Contras/Contrarevolucionarios,1979,,Nicaragua,Nicaragua,93,932,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Contras/Contrarevolucionarios,1980,,Nicaragua,Nicaragua,93,932,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Contras/Contrarevolucionarios,1981,,Nicaragua,Nicaragua,93,932,,,,0,FODENIC (Fomento Democratico Nicaraguense),0,,,0,0,0,0,0,0,0,0,
LA,Contras/Contrarevolucionarios,1982,,Nicaragua,Nicaragua,93,932,1-140,231,,0,FODENIC (Fomento Democratico Nicaraguense),0,,,0,0,0,0,1,1,0,0,231
LA,Contras/Contrarevolucionarios,1983,,Nicaragua,Nicaragua,93,932,1-140,231,,0,FODENIC (Fomento Democratico Nicaraguense),0,,,0,0,0,0,1,1,0,0,231
LA,Contras/Contrarevolucionarios,1984,11,Nicaragua,Nicaragua,93,932,1-140,231,093-1984-1104-L1,1,FODENIC (Fomento Democratico Nicaraguense),0,,"Election World, Nicaragua 1984",0,0,0,0,1,1,0,0,231
LA,Contras/Contrarevolucionarios,1985,,Nicaragua,Nicaragua,93,932,1-140,231,,0,FODENIC (Fomento Democratico Nicaraguense),0,,,0,0,0,0,1,1,0,0,231
LA,Contras/Contrarevolucionarios,1986,,Nicaragua,Nicaragua,93,932,1-140,231,,0,FODENIC (Fomento Democratico Nicaraguense),0,,,0,0,0,0,1,1,0,0,231
LA,Contras/Contrarevolucionarios,1987,,Nicaragua,Nicaragua,93,932,1-140,231,,0,FODENIC (Fomento Democratico Nicaraguense),0,,,0,0,0,0,1,1,0,0,231
LA,Contras/Contrarevolucionarios,1988,,Nicaragua,Nicaragua,93,932,1-140,231,,0,FODENIC (Fomento Democratico Nicaraguense),0,,,0,0,0,0,1,1,0,0,231
LA,Contras/Contrarevolucionarios,1989,,Nicaragua,Nicaragua,93,932,1-140,231,,0,FODENIC (Fomento Democratico Nicaraguense),0,,,0,0,0,0,1,1,0,0,231
LA,Contras/Contrarevolucionarios,1990,2,Nicaragua,Nicaragua,93,932,1-140,231,093-1990-0225-L1,1,FODENIC (Fomento Democratico Nicaraguense),0,,"Election World, Nicaragua 1990",0,0,0,0,0,1,0,0,231
LA,Contras/Contrarevolucionarios,1991,,Nicaragua,Nicaragua,93,932,,,,0,FODENIC (Fomento Democratico Nicaraguense),0,,,0,0,0,0,0,0,0,0,
LA,Contras/Contrarevolucionarios,1992,,Nicaragua,Nicaragua,93,932,,,,0,FODENIC (Fomento Democratico Nicaraguense),0,,,0,0,0,0,0,0,0,0,
LA,Contras/Contrarevolucionarios,1993,,Nicaragua,Nicaragua,93,932,,,,0,FODENIC (Fomento Democratico Nicaraguense),0,,,0,0,0,0,0,0,0,0,
LA,Contras/Contrarevolucionarios,1994,,Nicaragua,Nicaragua,93,932,,,,0,FODENIC (Fomento Democratico Nicaraguense),0,,,0,0,0,0,0,0,0,0,
LA,Contras/Contrarevolucionarios,1995,,Nicaragua,Nicaragua,93,932,,,,0,FODENIC (Fomento Democratico Nicaraguense),0,,,0,0,0,0,0,0,0,0,
LA,Contras/Contrarevolucionarios,1996,10,Nicaragua,Nicaragua,93,932,,,093-1996-1020-L1,1,FODENIC (Fomento Democratico Nicaraguense),0,,"Election World, Nicaragua 1996",0,0,0,0,0,0,0,0,
LA,Contras/Contrarevolucionarios,1997,,Nicaragua,Nicaragua,93,932,,,,0,FODENIC (Fomento Democratico Nicaraguense),0,,,0,0,0,0,0,0,0,0,
LA,Contras/Contrarevolucionarios,1998,,Nicaragua,Nicaragua,93,932,,,,0,FODENIC (Fomento Democratico Nicaraguense),0,,,0,0,0,0,0,0,0,0,
LA,Contras/Contrarevolucionarios,1999,,Nicaragua,Nicaragua,93,932,,,,0,FODENIC (Fomento Democratico Nicaraguense),0,,,0,0,0,0,0,0,0,0,
LA,Contras/Contrarevolucionarios,2000,,Nicaragua,Nicaragua,93,932,,,,0,FODENIC (Fomento Democratico Nicaraguense),0,,,0,0,0,0,0,0,0,0,
LA,Sandinistas (FSLN),1969,,Nicaragua,Nicaragua,93,933,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Sandinistas (FSLN),1970,,Nicaragua,Nicaragua,93,933,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Sandinistas (FSLN),1971,,Nicaragua,Nicaragua,93,933,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Sandinistas (FSLN),1972,2,Nicaragua,Nicaragua,93,933,,,,1,,0,,"Election World, Nicaragua 1972",0,0,0,0,0,0,0,0,
LA,Sandinistas (FSLN),1973,,Nicaragua,Nicaragua,93,933,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Sandinistas (FSLN),1974,9,Nicaragua,Nicaragua,93,933,,,093-1974-0901-L1,1,,0,,"Election World, Nicaragua 1974",0,0,0,0,1,0,0,0,
LA,Sandinistas (FSLN),1975,,Nicaragua,Nicaragua,93,933,,,,0,,0,,,0,0,0,0,1,0,0,0,
LA,Sandinistas (FSLN),1976,,Nicaragua,Nicaragua,93,933,,,,0,,0,,,0,0,0,0,1,0,0,0,
LA,Sandinistas (FSLN),1977,,Nicaragua,Nicaragua,93,933,1-140,567,,0,,0,,,0,0,0,0,1,1,0,0,567
LA,Sandinistas (FSLN),1978,,Nicaragua,Nicaragua,93,933,1-140,567,,0,,0,,,0,0,0,0,1,1,0,0,567
LA,Sandinistas (FSLN),1979,,Nicaragua,Nicaragua,93,933,1-140,567,,0,,0,,,0,0,0,0,1,1,0,0,567
LA,Sandinistas (FSLN),1980,,Nicaragua,Nicaragua,93,933,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Sandinistas (FSLN),1981,,Nicaragua,Nicaragua,93,933,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Sandinistas (FSLN),1982,,Nicaragua,Nicaragua,93,933,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Sandinistas (FSLN),1983,,Nicaragua,Nicaragua,93,933,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Sandinistas (FSLN),1984,11,Nicaragua,Nicaragua,93,933,,,093-1984-1104-L1,1,,1,"Election World, Nicaragua 1984",,0,0,1,0,0,0,0,0,
LA,Sandinistas (FSLN),1985,,Nicaragua,Nicaragua,93,933,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Sandinistas (FSLN),1986,,Nicaragua,Nicaragua,93,933,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Sandinistas (FSLN),1987,,Nicaragua,Nicaragua,93,933,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Sandinistas (FSLN),1988,,Nicaragua,Nicaragua,93,933,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Sandinistas (FSLN),1989,,Nicaragua,Nicaragua,93,933,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Sandinistas (FSLN),1990,2,Nicaragua,Nicaragua,93,933,,,093-1990-0225-L1,1,Sandinista National Liberation Front (FSLN),1,"Election World, Nicaragua 1990",,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),1991,,Nicaragua,Nicaragua,93,933,,,,0,Sandinista National Liberation Front (FSLN),0,,,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),1992,,Nicaragua,Nicaragua,93,933,,,,0,Sandinista National Liberation Front (FSLN),0,,,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),1993,,Nicaragua,Nicaragua,93,933,,,,0,Sandinista National Liberation Front (FSLN),0,,,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),1994,,Nicaragua,Nicaragua,93,933,,,,0,Sandinista National Liberation Front (FSLN),0,,,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),1995,,Nicaragua,Nicaragua,93,933,,,,0,Sandinista National Liberation Front (FSLN),0,,,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),1996,10,Nicaragua,Nicaragua,93,933,,,093-1996-1020-L1,1,Sandinista National Liberation Front (FSLN),1,"Election World, Nicaragua 1996",,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),1997,,Nicaragua,Nicaragua,93,933,,,,0,Sandinista National Liberation Front (FSLN),0,,,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),1998,,Nicaragua,Nicaragua,93,933,,,,0,Sandinista National Liberation Front (FSLN),0,,,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),1999,,Nicaragua,Nicaragua,93,933,,,,0,Sandinista National Liberation Front (FSLN),0,,,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),2000,,Nicaragua,Nicaragua,93,933,,,,0,Sandinista National Liberation Front (FSLN),0,,,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),2001,11,Nicaragua,Nicaragua,93,933,,,093-2001-1104-L1,1,Sandinista National Liberation Front (FSLN),1,"Election World, Nicaragua 2001",,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),2002,,Nicaragua,Nicaragua,93,933,,,,0,Sandinista National Liberation Front (FSLN),0,,,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),2003,,Nicaragua,Nicaragua,93,933,,,,0,Sandinista National Liberation Front (FSLN),0,,,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),2004,,Nicaragua,Nicaragua,93,933,,,,0,Sandinista National Liberation Front (FSLN),0,,,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),2005,,Nicaragua,Nicaragua,93,933,,,,0,Sandinista National Liberation Front (FSLN),0,,,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),2006,11,Nicaragua,Nicaragua,93,933,,,093-2006-1105-L1,1,Sandinista National Liberation Front (FSLN),1,"Election World, Nicaragua 2006",,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),2007,,Nicaragua,Nicaragua,93,933,,,,0,Sandinista National Liberation Front (FSLN),0,,,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),2008,,Nicaragua,Nicaragua,93,933,,,,0,Sandinista National Liberation Front (FSLN),0,,,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),2009,,Nicaragua,Nicaragua,93,933,,,,0,Sandinista National Liberation Front (FSLN),0,,,0,0,0,0,0,0,0,1,
LA,Sandinistas (FSLN),2010,,Nicaragua,Nicaragua,93,933,,,,0,Sandinista National Liberation Front (FSLN),0,,,0,0,0,0,0,0,0,1,
LA,Descendants of Mother Earth (YATAMA),1976,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,0,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1977,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,0,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1978,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,0,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1979,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,0,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1980,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,0,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1981,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,1,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1982,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,1,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1983,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,1,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1984,11,Nicaragua,Nicaragua,93,934,,,093-1984-1104-L1,1,,0,,"Election World, Nicaragua 1984",0,0,0,0,1,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1985,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,1,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1986,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,1,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1987,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,1,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1988,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,1,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1989,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,1,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1990,2,Nicaragua,Nicaragua,93,934,,,093-1990-0225-L1,1,,1,"Election World, Nicaragua 1990; Election World (""Autonomous Elections"")",,1,0,0,0,1,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1991,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,1,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1992,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,1,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1993,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,1,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1994,2,Nicaragua,Nicaragua,93,934,,,,1,,1,"Election World (""Autonomous Elections"")",,0,0,0,0,1,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1995,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,1,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1996,10,Nicaragua,Nicaragua,93,934,,,093-1996-1020-L1,1,,0,,"Election World, Nicaragua 1996",0,0,0,0,1,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1997,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,1,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1998,3,Nicaragua,Nicaragua,93,934,,,,1,,1,"Election World (""Autonomous Elections"")",,0,0,0,0,1,0,1,0,
LA,Descendants of Mother Earth (YATAMA),1999,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,0,0,1,0,
LA,Descendants of Mother Earth (YATAMA),2000,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,0,0,1,0,
LA,Descendants of Mother Earth (YATAMA),2001,11,Nicaragua,Nicaragua,93,934,,,093-2001-1104-L1,1,,0,,"Election World, Nicaragua 2001",0,0,0,0,0,0,1,0,
LA,Descendants of Mother Earth (YATAMA),2002,3,Nicaragua,Nicaragua,93,934,,,,1,,1,"Election World (""Autonomous Elections"")",,0,0,0,0,0,0,1,0,
LA,Descendants of Mother Earth (YATAMA),2003,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,0,0,1,0,
LA,Descendants of Mother Earth (YATAMA),2004,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,0,0,1,0,
LA,Descendants of Mother Earth (YATAMA),2005,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,0,0,1,0,
LA,Descendants of Mother Earth (YATAMA),2006,3,Nicaragua,Nicaragua,93,934,,,093-2006-1105-L1,1,,1,"Election World, Nicaragua 2006; Election World (""Autonomous Elections"")",,0,0,0,0,0,0,1,0,
LA,Descendants of Mother Earth (YATAMA),2007,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,0,0,1,0,
LA,Descendants of Mother Earth (YATAMA),2008,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,0,0,1,0,
LA,Descendants of Mother Earth (YATAMA),2009,,Nicaragua,Nicaragua,93,934,,,,0,,0,,,0,0,0,0,0,0,1,1,
LA,Descendants of Mother Earth (YATAMA),2010,3,Nicaragua,Nicaragua,93,934,,,,0,,1,"Election World (""Autonomous Elections"")",,0,0,0,0,0,0,1,1,
LA,20 December Movement (M-20)/Movimiento de Diciembre 20,1985,,Panama,Panama,95,951,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,20 December Movement (M-20)/Movimiento de Diciembre 20,1986,,Panama,Panama,95,951,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,20 December Movement (M-20)/Movimiento de Diciembre 20,1987,,Panama,Panama,95,951,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,20 December Movement (M-20)/Movimiento de Diciembre 20,1988,,Panama,Panama,95,951,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,20 December Movement (M-20)/Movimiento de Diciembre 20,1989,5,Panama,Panama,95,951,,,095-1989-0507-L1,1,,0,,"Election World, Panama 1989",0,0,0,0,0,0,0,0,
LA,20 December Movement (M-20)/Movimiento de Diciembre 20,1990,,Panama,Panama,95,951,,,,0,,0,,,0,0,0,0,1,0,0,0,
LA,20 December Movement (M-20)/Movimiento de Diciembre 20,1991,,Panama,Panama,95,951,,,095-1991-0127-L1,0,,0,,,0,0,0,0,1,0,0,0,
LA,20 December Movement (M-20)/Movimiento de Diciembre 20,1992,,Panama,Panama,95,951,,,,0,,0,,,0,0,0,0,1,0,0,0,
LA,20 December Movement (M-20)/Movimiento de Diciembre 20,1993,,Panama,Panama,95,951,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,20 December Movement (M-20)/Movimiento de Diciembre 20,1994,5,Panama,Panama,95,951,,,095-1994-0508-L1,1,,0,,"Election World, Panama 1994",0,0,0,0,0,0,0,0,
LA,20 December Movement (M-20)/Movimiento de Diciembre 20,1995,,Panama,Panama,95,951,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,20 December Movement (M-20)/Movimiento de Diciembre 20,1996,,Panama,Panama,95,951,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,20 December Movement (M-20)/Movimiento de Diciembre 20,1997,,Panama,Panama,95,951,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,20 December Movement (M-20)/Movimiento de Diciembre 20,1998,,Panama,Panama,95,951,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,20 December Movement (M-20)/Movimiento de Diciembre 20,1999,5,Panama,Panama,95,951,,,095-1999-0502-L1,1,,0,,"Election World, Panama 1999",0,0,0,0,0,0,0,0,
LA,20 December Movement (M-20)/Movimiento de Diciembre 20,2000,,Panama,Panama,95,951,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,20 December Movement (M-20)/Movimiento de Diciembre 20,2001,,Panama,Panama,95,951,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,20 December Movement (M-20)/Movimiento de Diciembre 20,2002,,Panama,Panama,95,951,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Death to Kidnappers (MAS),1977,,Colombia,Colombia,100,1001,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Death to Kidnappers (MAS),1978,2,Colombia,Colombia,100,1001,,,100-1978-0226-L1,1,,0,,"IPU, Colombia 1978",0,0,0,0,0,0,0,0,
LA,Death to Kidnappers (MAS),1979,,Colombia,Colombia,100,1001,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Death to Kidnappers (MAS),1980,,Colombia,Colombia,100,1001,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Death to Kidnappers (MAS),1981,,Colombia,Colombia,100,1001,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Death to Kidnappers (MAS),1982,3,Colombia,Colombia,100,1001,,,100-1982-0314-L1,1,,0,,"IPU, Colombia 1982",0,0,0,0,1,0,0,0,
LA,Death to Kidnappers (MAS),1983,,Colombia,Colombia,100,1001,,,,0,,0,,,0,0,0,0,1,0,0,0,
LA,Death to Kidnappers (MAS),1984,,Colombia,Colombia,100,1001,,,,0,,0,,,0,0,0,0,1,0,0,0,
LA,Death to Kidnappers (MAS),1985,,Colombia,Colombia,100,1001,,,,0,,0,,,0,0,0,0,1,0,0,0,
LA,Death to Kidnappers (MAS),1986,3,Colombia,Colombia,100,1001,,,100-1986-0309-L1,1,,0,,"IPU, Colombia 1986",0,0,0,0,1,0,0,0,
LA,Death to Kidnappers (MAS),1987,,Colombia,Colombia,100,1001,,,,0,,0,,,0,0,0,0,1,0,0,0,
LA,Death to Kidnappers (MAS),1988,,Colombia,Colombia,100,1001,,,,0,,0,,,0,0,0,0,1,0,0,0,
LA,Death to Kidnappers (MAS),1989,,Colombia,Colombia,100,1001,,,,0,,0,,,0,0,0,0,1,0,0,0,
LA,Death to Kidnappers (MAS),1990,3,Colombia,Colombia,100,1001,,,100-1990-0311-L1,1,,0,,"IPU, Colombia 1990",0,0,0,0,0,0,0,0,
LA,Death to Kidnappers (MAS),1991,10,Colombia,Colombia,100,1001,,,100-1991-1027-L1,1,,0,,"IPU, Colombia 1991",0,0,0,0,0,0,0,0,
LA,Death to Kidnappers (MAS),1992,,Colombia,Colombia,100,1001,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Death to Kidnappers (MAS),1993,,Colombia,Colombia,100,1001,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Death to Kidnappers (MAS),1994,3,Colombia,Colombia,100,1001,,,100-1994-0313-L1,1,,0,,"IPU, Colombia 1994",0,0,0,0,0,0,0,0,
LA,Death to Kidnappers (MAS),1995,,Colombia,Colombia,100,1001,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Death to Kidnappers (MAS),1996,,Colombia,Colombia,100,1001,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Death to Kidnappers (MAS),1997,,Colombia,Colombia,100,1001,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Death to Kidnappers (MAS),1998,3,Colombia,Colombia,100,1001,,,100-1998-0308-L1,1,,0,,Election World,0,0,0,0,0,0,0,0,
LA,Death to Kidnappers (MAS),1999,,Colombia,Colombia,100,1001,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Guevarista Revolutionary Army (ERG),1992,,Colombia,Colombia,100,1002,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Guevarista Revolutionary Army (ERG),1993,,Colombia,Colombia,100,1002,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Guevarista Revolutionary Army (ERG),1994,3,Colombia,Colombia,100,1002,,,100-1994-0313-L1,1,,0,,"IPU, Colombia 1994",0,0,0,0,0,0,0,0,
LA,Guevarista Revolutionary Army (ERG),1995,,Colombia,Colombia,100,1002,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Guevarista Revolutionary Army (ERG),1996,,Colombia,Colombia,100,1002,,,,0,,0,,,0,0,0,0,0,0,0,0,
LA,Guevarista Revolutionary Army (ERG),1997,,Colombia,Colombia,100,1002,,,,0,,0,,,0,0,0,0,1,0,0,0,
LA,Guevarista Revolutionary Army (ERG),1998,3,Colombia,Colombia,100,1002,,,100-1998-0308-L1,1,,0,,"IPU, Colombia 1998",0,0,0,0,1,0,0,0,
LA,Guevarista Revolutionary Army (ERG),1999,,Colombia,Colombia,100,1002,,,,0,,0,,,0,0,0,0,1,0,0,0,
LA,Guevarista Revolutionary Army (ERG),2000,,Colombia,Colombia,100,1002,,,,0,,0,,,0,0,0,0,1,0,0,0,
LA,Guevarista Revolutionary Army (ERG),2001,,Colombia,Colombia,100,1002,,,,0,,0,,,0,0,0,0,1,0,0,0,
